chainName,fig1,fig2,corr,p_values
cosmos,Bithumb #02 (Withdraw)-amountValue,Bitforex #01 (Deposit)-amountValue,0.521921579,5.26E-171
cosmos,Bithumb #02 (Withdraw)-amountValue,Bithumb #03-amountValue,0.770822221,0
cosmos,Bithumb #02 (Withdraw)-amountValue,Bithumb #05-amountValue,-0.516019844,1.50E-166
cosmos,Bithumb #02 (Withdraw)-amountValue,Coinbase #08-amountValue,0.720733938,0
cosmos,Bithumb #02 (Withdraw)-amountValue,Digfinex #01 (Deposit)-amountValue,0.679973562,0
cosmos,Bithumb #02 (Withdraw)-amountValue,DokiaCapital #01 (Validator)-amountValue,0.535923993,6.22E-182
cosmos,Bithumb #02 (Withdraw)-amountValue,MEXC #01 (Deposit)-amountValue,0.757250506,0
cosmos,Bithumb #02 (Withdraw)-amountValue,OKK #01-amountValue,0.568901135,8.38E-210
cosmos,Bithumb #02 (Withdraw)-amountValue,Upbit #11 (Staking)-amountValue,0.619214973,5.98E-259
cosmos,Bithumb #02 (Withdraw)-amountValue,Upbit #13 (Staking)-amountValue,0.626814024,3.61E-267
cosmos,Bithumb #02 (Withdraw)-amountValue,Upbit #16 (Staking)-amountValue,0.623949202,4.82E-264
cosmos,Bithumb #02 (Withdraw)-amountValue,Upbit #19 (Staking)-amountValue,0.624012583,4.12E-264
cosmos,Bithumb #02 (Withdraw)-amountValue,bonded_tokens_pool-amountValue,0.691512319,0
cosmos,Bithumb #02 (Withdraw)-amountValue,distribution-amountValue,0.642893908,2.47E-285
cosmos,Bithumb #02 (Withdraw)-amountValue,Binance #04 (Staking)-boxplot,0.639470243,2.25E-281
cosmos,Bithumb #02 (Withdraw)-amountValue,Bithumb #02 (Withdraw)-boxplot,0.957030489,0
cosmos,Bithumb #02 (Withdraw)-amountValue,Bithumb #03-boxplot,0.714772352,0
cosmos,Bithumb #02 (Withdraw)-amountValue,Coinbase #01-boxplot,0.525279954,1.40E-173
cosmos,Bithumb #02 (Withdraw)-amountValue,Coinbase #08-boxplot,0.66790463,7.2327031e-316
cosmos,Bithumb #02 (Withdraw)-amountValue,Digfinex #01 (Deposit)-boxplot,0.622397752,2.30E-262
cosmos,Bithumb #02 (Withdraw)-amountValue,DokiaCapital #01 (Validator)-boxplot,0.775583168,0
cosmos,Bithumb #02 (Withdraw)-amountValue,MEXC #01 (Deposit)-boxplot,0.725855651,0
cosmos,Bithumb #02 (Withdraw)-amountValue,Upbit #02 (Withdraw)-boxplot,0.509036562,2.16E-161
cosmos,Bithumb #02 (Withdraw)-amountValue,bonded_tokens_pool-boxplot,0.525088453,1.97E-173
cosmos,Bithumb #02 (Withdraw)-amountValue,distribution-boxplot,0.569066326,5.96E-210
cosmos,Bithumb #03-amountValue,Binance #04 (Staking)-amountValue,0.837441314,0
cosmos,Bithumb #03-amountValue,Bitforex #01 (Deposit)-amountValue,0.833742904,0
cosmos,Bithumb #03-amountValue,Bithumb #02 (Withdraw)-amountValue,0.770822221,0
cosmos,Bithumb #03-amountValue,Coinbase #08-amountValue,0.893046203,0
cosmos,Bithumb #03-amountValue,Digfinex #01 (Deposit)-amountValue,0.618849952,1.46E-258
cosmos,Bithumb #03-amountValue,MEXC #01 (Deposit)-amountValue,0.6338456,5.59E-275
cosmos,Bithumb #03-amountValue,OKK #01-amountValue,0.717900017,0
cosmos,Bithumb #03-amountValue,Upbit #11 (Staking)-amountValue,0.901912354,0
cosmos,Bithumb #03-amountValue,Upbit #13 (Staking)-amountValue,0.904828211,0
cosmos,Bithumb #03-amountValue,Upbit #16 (Staking)-amountValue,0.903755784,0
cosmos,Bithumb #03-amountValue,Upbit #19 (Staking)-amountValue,0.903680374,0
cosmos,Bithumb #03-amountValue,bonded_tokens_pool-amountValue,0.856349255,0
cosmos,Bithumb #03-amountValue,distribution-amountValue,0.851392546,0
cosmos,Bithumb #03-amountValue,Binance #02 (Deposit)-boxplot,0.526307165,2.26E-174
cosmos,Bithumb #03-amountValue,Binance #04 (Staking)-boxplot,0.73941088,0
cosmos,Bithumb #03-amountValue,Bitforex #01 (Deposit)-boxplot,0.502506458,1.12E-156
cosmos,Bithumb #03-amountValue,Bithumb #02 (Withdraw)-boxplot,0.71352725,0
cosmos,Bithumb #03-amountValue,Bithumb #03-boxplot,0.798025287,0
cosmos,Bithumb #03-amountValue,Coinbase #01-boxplot,0.636406593,7.11E-278
cosmos,Bithumb #03-amountValue,Coinbase #03-boxplot,0.590326719,1.13E-229
cosmos,Bithumb #03-amountValue,Coinbase #06-boxplot,0.574263835,1.22E-214
cosmos,Bithumb #03-amountValue,Coinbase #08-boxplot,0.722456084,0
cosmos,Bithumb #03-amountValue,Digfinex #01 (Deposit)-boxplot,0.625649784,6.79E-266
cosmos,Bithumb #03-amountValue,DokiaCapital #01 (Validator)-boxplot,0.805237073,0
cosmos,Bithumb #03-amountValue,HitBTC #02-boxplot,0.556475206,6.22E-199
cosmos,Bithumb #03-amountValue,Ignite-boxplot,0.649806136,1.75E-293
cosmos,Bithumb #03-amountValue,Interchain Foundation #02-boxplot,0.642934338,2.22E-285
cosmos,Bithumb #03-amountValue,MEXC #01 (Deposit)-boxplot,0.672617019,5.83e-322
cosmos,Bithumb #03-amountValue,OKK #01-boxplot,0.581357794,3.55E-221
cosmos,Bithumb #03-amountValue,Upbit #01 (Deposit)-boxplot,0.615580651,4.24E-255
cosmos,Bithumb #03-amountValue,Upbit #02 (Withdraw)-boxplot,0.637571655,3.35E-279
cosmos,Bithumb #03-amountValue,Upbit #10 (Validator)-boxplot,0.502737868,7.67E-157
cosmos,Bithumb #03-amountValue,bonded_tokens_pool-boxplot,0.63364656,9.36E-275
cosmos,Bithumb #03-amountValue,distribution-boxplot,0.643977127,1.35E-286
cosmos,Bithumb #03-amountValue,gov-boxplot,0.550270899,1.12E-193
cosmos,Bithumb #03-amountValue,not_bonded_tokens_pool-boxplot,0.506055992,3.16E-159
cosmos,Bithumb #05-amountValue,priceChangePercentage30D,0.56749357,1.51E-208
cosmos,Bithumb #05-amountValue,blockTime,0.61876324,1.81E-258
cosmos,Bithumb #05-amountValue,Bithumb #02 (Withdraw)-amountValue,-0.516019844,1.50E-166
cosmos,Bithumb #05-amountValue,fee_collector-amountValue,0.554792048,1.70E-197
cosmos,Bithumb #05-amountValue,Bithumb #03-boxplot,-0.541442822,2.21E-186
cosmos,Coinbase #01-amountValue,Binance #02 (Deposit)-amountValue,0.584377516,5.23E-224
cosmos,Coinbase #01-amountValue,Coinbase #03-amountValue,0.688943533,0
cosmos,Coinbase #01-amountValue,Coinbase #01-boxplot,0.681766336,0
cosmos,Coinbase #03-amountValue,priceChangePercentage30D,-0.550457596,7.84E-194
cosmos,Coinbase #03-amountValue,apr,0.709205842,0
cosmos,Coinbase #03-amountValue,Coinbase #01-amountValue,0.688943533,0
cosmos,Coinbase #03-amountValue,Coinbase #01-boxplot,0.729123233,0
cosmos,Coinbase #03-amountValue,Coinbase #03-boxplot,0.677609118,0
cosmos,Coinbase #03-amountValue,DokiaCapital #01 (Validator)-boxplot,0.553498806,2.14E-196
cosmos,Coinbase #05-amountValue,priceChangePercentage1Y,0.540847144,6.73E-186
cosmos,Coinbase #05-amountValue,Coinbase #05-boxplot,0.619957858,9.62E-260
cosmos,Coinbase #08-amountValue,Binance #04 (Staking)-amountValue,0.952124317,0
cosmos,Coinbase #08-amountValue,Bitforex #01 (Deposit)-amountValue,0.777099177,0
cosmos,Coinbase #08-amountValue,Bithumb #02 (Withdraw)-amountValue,0.720733938,0
cosmos,Coinbase #08-amountValue,Bithumb #03-amountValue,0.893046203,0
cosmos,Coinbase #08-amountValue,Digfinex #01 (Deposit)-amountValue,0.826272997,0
cosmos,Coinbase #08-amountValue,MEXC #01 (Deposit)-amountValue,0.788998921,0
cosmos,Coinbase #08-amountValue,OKK #01-amountValue,0.853314487,0
cosmos,Coinbase #08-amountValue,Upbit #11 (Staking)-amountValue,0.894112177,0
cosmos,Coinbase #08-amountValue,Upbit #13 (Staking)-amountValue,0.900178998,0
cosmos,Coinbase #08-amountValue,Upbit #16 (Staking)-amountValue,0.898020214,0
cosmos,Coinbase #08-amountValue,Upbit #19 (Staking)-amountValue,0.897655057,0
cosmos,Coinbase #08-amountValue,bonded_tokens_pool-amountValue,0.973038574,0
cosmos,Coinbase #08-amountValue,distribution-amountValue,0.979242812,0
cosmos,Coinbase #08-amountValue,Binance #04 (Staking)-boxplot,0.848090402,0
cosmos,Coinbase #08-amountValue,Bithumb #02 (Withdraw)-boxplot,0.683580888,0
cosmos,Coinbase #08-amountValue,Bithumb #03-boxplot,0.788754412,0
cosmos,Coinbase #08-amountValue,Coinbase #01-boxplot,0.572158406,9.91E-213
cosmos,Coinbase #08-amountValue,Coinbase #06-boxplot,0.596785589,5.81E-236
cosmos,Coinbase #08-amountValue,Coinbase #08-boxplot,0.883754312,0
cosmos,Coinbase #08-amountValue,Coinone #01(Deposit)-boxplot,0.504492084,4.23E-158
cosmos,Coinbase #08-amountValue,Digfinex #01 (Deposit)-boxplot,0.754582808,0
cosmos,Coinbase #08-amountValue,DokiaCapital #01 (Validator)-boxplot,0.706154838,0
cosmos,Coinbase #08-amountValue,HitBTC #02-boxplot,0.708123126,0
cosmos,Coinbase #08-amountValue,Ignite-boxplot,0.524700056,3.92E-173
cosmos,Coinbase #08-amountValue,Interchain Foundation #02-boxplot,0.530734334,8.01E-178
cosmos,Coinbase #08-amountValue,MEXC #01 (Deposit)-boxplot,0.765916737,0
cosmos,Coinbase #08-amountValue,OKK #01-boxplot,0.768644672,0
cosmos,Coinbase #08-amountValue,Upbit #01 (Deposit)-boxplot,0.526515385,1.56E-174
cosmos,Coinbase #08-amountValue,Upbit #02 (Withdraw)-boxplot,0.618793675,1.68E-258
cosmos,Coinbase #08-amountValue,bonded_tokens_pool-boxplot,0.810809991,0
cosmos,Coinbase #08-amountValue,distribution-boxplot,0.849627695,0
cosmos,Coinone #01(Deposit)-amountValue,Coinone #01(Deposit)-boxplot,0.783917583,0
cosmos,Digfinex #01 (Deposit)-amountValue,cap,-0.590579326,6.43E-230
cosmos,Digfinex #01 (Deposit)-amountValue,high24h,-0.614120065,1.45E-253
cosmos,Digfinex #01 (Deposit)-amountValue,low24h,-0.563029977,1.31E-204
cosmos,Digfinex #01 (Deposit)-amountValue,price,-0.59008469,1.92E-229
cosmos,Digfinex #01 (Deposit)-amountValue,bondedTokens,0.7977636,0
cosmos,Digfinex #01 (Deposit)-amountValue,communityTokens,0.708107409,0
cosmos,Digfinex #01 (Deposit)-amountValue,inflation,0.636324827,8.80E-278
cosmos,Digfinex #01 (Deposit)-amountValue,capBTC,-0.740732002,0
cosmos,Digfinex #01 (Deposit)-amountValue,priceBTC,-0.740750398,0
cosmos,Digfinex #01 (Deposit)-amountValue,Binance #04 (Staking)-amountValue,0.832596383,0
cosmos,Digfinex #01 (Deposit)-amountValue,Bithumb #02 (Withdraw)-amountValue,0.679973562,0
cosmos,Digfinex #01 (Deposit)-amountValue,Bithumb #03-amountValue,0.618849952,1.46E-258
cosmos,Digfinex #01 (Deposit)-amountValue,Coinbase #08-amountValue,0.826272997,0
cosmos,Digfinex #01 (Deposit)-amountValue,DokiaCapital #01 (Validator)-amountValue,0.656296714,2.48E-301
cosmos,Digfinex #01 (Deposit)-amountValue,DokiaCapital #02 (Validator)-amountValue,-0.50704038,6.11E-160
cosmos,Digfinex #01 (Deposit)-amountValue,HitBTC #02-amountValue,0.578859336,7.42E-219
cosmos,Digfinex #01 (Deposit)-amountValue,Ignite-amountValue,-0.558533163,1.06E-200
cosmos,Digfinex #01 (Deposit)-amountValue,Interchain Foundation #02-amountValue,-0.568304426,2.86E-209
cosmos,Digfinex #01 (Deposit)-amountValue,MEXC #01 (Deposit)-amountValue,0.934818314,0
cosmos,Digfinex #01 (Deposit)-amountValue,OKK #01-amountValue,0.824209337,0
cosmos,Digfinex #01 (Deposit)-amountValue,Upbit #11 (Staking)-amountValue,0.567452802,1.64E-208
cosmos,Digfinex #01 (Deposit)-amountValue,Upbit #13 (Staking)-amountValue,0.577888451,5.85E-218
cosmos,Digfinex #01 (Deposit)-amountValue,Upbit #16 (Staking)-amountValue,0.574543463,6.80E-215
cosmos,Digfinex #01 (Deposit)-amountValue,Upbit #19 (Staking)-amountValue,0.574180406,1.45E-214
cosmos,Digfinex #01 (Deposit)-amountValue,bonded_tokens_pool-amountValue,0.845122856,0
cosmos,Digfinex #01 (Deposit)-amountValue,distribution-amountValue,0.7978773,0
cosmos,Digfinex #01 (Deposit)-amountValue,Binance #04 (Staking)-boxplot,0.834924667,0
cosmos,Digfinex #01 (Deposit)-amountValue,Bithumb #02 (Withdraw)-boxplot,0.670422592,4.15974e-319
cosmos,Digfinex #01 (Deposit)-amountValue,Bithumb #03-boxplot,0.777942722,0
cosmos,Digfinex #01 (Deposit)-amountValue,Coinbase #06-boxplot,0.507307502,3.91E-160
cosmos,Digfinex #01 (Deposit)-amountValue,Coinbase #08-boxplot,0.836779653,0
cosmos,Digfinex #01 (Deposit)-amountValue,Digfinex #01 (Deposit)-boxplot,0.826885104,0
cosmos,Digfinex #01 (Deposit)-amountValue,HitBTC #02-boxplot,0.727600168,0
cosmos,Digfinex #01 (Deposit)-amountValue,MEXC #01 (Deposit)-boxplot,0.832091069,0
cosmos,Digfinex #01 (Deposit)-amountValue,OKK #01-boxplot,0.822905247,0
cosmos,Digfinex #01 (Deposit)-amountValue,bonded_tokens_pool-boxplot,0.821350197,0
cosmos,Digfinex #01 (Deposit)-amountValue,distribution-boxplot,0.834627448,0
cosmos,Binance #04 (Staking)-amountValue,distribution-amountValue,0.93420646,0
cosmos,Kraken #01-amountValue,Upbit #19 (Staking)-boxplot,0.921837681,0
cosmos,Kraken #01-amountValue,Upbit #20 (Staking)-boxplot,0.92127711,0
cosmos,Kraken #01-amountValue,Upbit #16 (Staking)-boxplot,0.921144083,0
cosmos,Kraken #01-amountValue,Upbit #13 (Staking)-boxplot,0.917357299,0
cosmos,Kraken #01-amountValue,Upbit #18 (Staking)-boxplot,0.913785959,0
cosmos,Binance #04 (Staking)-amountValue,Binance #04 (Staking)-boxplot,0.911625894,0
cosmos,Kraken #01-amountValue,Kraken #01-boxplot,0.9111197,0
cosmos,Kraken #01-boxplot,Kraken #01-amountValue,0.9111197,0
cosmos,Kraken #01-amountValue,Upbit #14 (Staking)-boxplot,0.910749584,0
cosmos,Kraken #01-amountValue,Upbit #15 (Staking)-boxplot,0.909851947,0
cosmos,Kraken #01-amountValue,Upbit #11 (Staking)-boxplot,0.907227213,0
cosmos,Kraken #01-amountValue,Upbit #17 (Staking)-boxplot,0.905331384,0
cosmos,Kraken #01-amountValue,Upbit #12 (Staking)-boxplot,0.903675622,0
cosmos,Interchain Foundation #02-boxplot,Bitforex #01 (Deposit)-amountValue,0.903555779,0
cosmos,Interchain Foundation #02-boxplot,DokiaCapital #02 (Validator)-boxplot,0.894528448,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Interchain Foundation #02-boxplot,0.894528448,0
cosmos,Kraken #01-amountValue,Interchain Foundation #02-boxplot,0.892593767,0
cosmos,Interchain Foundation #02-boxplot,Kraken #01-amountValue,0.892593767,0
cosmos,DokiaCapital #02 (Validator)-amountValue,Ignite-amountValue,0.882760372,0
cosmos,Binance #04 (Staking)-amountValue,OKK #01-amountValue,0.878290602,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #19 (Staking)-boxplot,0.8722815,0
cosmos,Binance #04 (Staking)-amountValue,Upbit #13 (Staking)-amountValue,0.871688976,0
cosmos,Binance #04 (Staking)-amountValue,Upbit #16 (Staking)-amountValue,0.869902536,0
cosmos,Binance #04 (Staking)-amountValue,Upbit #19 (Staking)-amountValue,0.869628122,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #20 (Staking)-boxplot,0.866385176,0
cosmos,Binance #04 (Staking)-amountValue,Upbit #11 (Staking)-amountValue,0.866077498,0
cosmos,Kraken #01-boxplot,DokiaCapital #02 (Validator)-boxplot,0.865821755,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Kraken #01-boxplot,0.865821755,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #16 (Staking)-boxplot,0.865102181,0
cosmos,Kraken #01-amountValue,DokiaCapital #02 (Validator)-boxplot,0.864949534,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Kraken #01-amountValue,0.864949534,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #11 (Staking)-boxplot,0.86313581,0
cosmos,Kraken #01-amountValue,Ignite-boxplot,0.859208203,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #13 (Staking)-boxplot,0.857760922,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #18 (Staking)-boxplot,0.853769296,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #14 (Staking)-boxplot,0.853748986,0
cosmos,Interchain Foundation #02-boxplot,Upbit #20 (Staking)-boxplot,0.851932264,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #15 (Staking)-boxplot,0.849666972,0
cosmos,Interchain Foundation #02-boxplot,Upbit #19 (Staking)-boxplot,0.849604958,0
cosmos,Kraken #01-boxplot,Bitforex #01 (Deposit)-boxplot,0.849393894,0
cosmos,DokiaCapital #02 (Validator)-amountValue,priceBTC,0.849367897,0
cosmos,DokiaCapital #02 (Validator)-amountValue,capBTC,0.849344966,0
cosmos,Interchain Foundation #02-boxplot,Upbit #16 (Staking)-boxplot,0.849177036,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Bitforex #01 (Deposit)-boxplot,0.846659495,0
cosmos,Interchain Foundation #02-boxplot,Upbit #13 (Staking)-boxplot,0.845863528,0
cosmos,Interchain Foundation #02-boxplot,Upbit #18 (Staking)-boxplot,0.844814984,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #12 (Staking)-boxplot,0.843757653,0
cosmos,DokiaCapital #02 (Validator)-boxplot,Upbit #17 (Staking)-boxplot,0.843193428,0
cosmos,Interchain Foundation #02-boxplot,Upbit #15 (Staking)-boxplot,0.840649573,0
cosmos,Interchain Foundation #02-boxplot,Bitforex #01 (Deposit)-boxplot,0.837763133,0
cosmos,Interchain Foundation #02-boxplot,Upbit #14 (Staking)-boxplot,0.837598408,0
cosmos,Binance #04 (Staking)-amountValue,Bithumb #03-amountValue,0.837441314,0
cosmos,Interchain Foundation #02-boxplot,Upbit #12 (Staking)-boxplot,0.837343283,0
cosmos,Interchain Foundation #02-boxplot,Upbit #11 (Staking)-boxplot,0.836948971,0
cosmos,Interchain Foundation #02-boxplot,Upbit #17 (Staking)-boxplot,0.836909248,0
cosmos,Interchain Foundation #02-boxplot,Kraken #01-boxplot,0.836546349,0
cosmos,Kraken #01-boxplot,Interchain Foundation #02-boxplot,0.836546349,0
cosmos,Binance #04 (Staking)-amountValue,Digfinex #01 (Deposit)-amountValue,0.832596383,0
cosmos,DokiaCapital #01 (Validator)-boxplot,Coinbase #01-boxplot,0.828682311,0
cosmos,HitBTC #02-amountValue,apr,-0.561163186,5.58E-203
cosmos,HitBTC #02-amountValue,bondedTokens,0.707171263,0
cosmos,HitBTC #02-amountValue,communityTokens,0.744063836,0
cosmos,HitBTC #02-amountValue,Digfinex #01 (Deposit)-amountValue,0.578859336,7.42E-219
cosmos,HitBTC #02-amountValue,Interchain Foundation #01-amountValue,-0.568076425,4.56E-209
cosmos,HitBTC #02-amountValue,Interchain Foundation #02-amountValue,-0.653243201,1.29E-297
cosmos,HitBTC #02-amountValue,MEXC #01 (Deposit)-amountValue,0.505434408,8.87E-159
cosmos,HitBTC #02-amountValue,OKK #01-amountValue,0.545615557,8.39E-190
cosmos,HitBTC #02-amountValue,Binance #04 (Staking)-boxplot,0.547054151,5.42E-191
cosmos,HitBTC #02-amountValue,HitBTC #02-boxplot,0.785173045,0
cosmos,HitBTC #02-amountValue,Interchain Foundation #01-boxplot,-0.536799426,1.24E-182
cosmos,HitBTC #02-amountValue,OKK #01-boxplot,0.623103023,3.98E-263
cosmos,HitBTC #02-amountValue,bonded_tokens_pool-boxplot,0.619457181,3.30E-259
cosmos,HitBTC #02-amountValue,distribution-boxplot,0.565309102,1.30E-206
cosmos,Ignite-amountValue,cap,0.64554252,1.97E-288
cosmos,Ignite-amountValue,high24h,0.652506731,1.00E-296
cosmos,Ignite-amountValue,low24h,0.651048137,5.70E-295
cosmos,Ignite-amountValue,price,0.645134523,5.94E-288
cosmos,Ignite-amountValue,bondedTokens,-0.779127176,0
cosmos,Ignite-amountValue,communityTokens,-0.7268267,0
cosmos,Ignite-amountValue,inflation,-0.666977192,1.108552783e-314
cosmos,Ignite-amountValue,capBTC,0.886508895,0
cosmos,Ignite-amountValue,priceBTC,0.886388391,0
cosmos,Ignite-amountValue,Digfinex #01 (Deposit)-amountValue,-0.558533163,1.06E-200
cosmos,Ignite-amountValue,DokiaCapital #01 (Validator)-amountValue,-0.778700135,0
cosmos,Ignite-amountValue,DokiaCapital #02 (Validator)-amountValue,0.882760372,0
cosmos,Ignite-amountValue,Interchain Foundation #01-amountValue,0.558860529,5.53E-201
cosmos,Ignite-amountValue,Interchain Foundation #02-amountValue,0.751182049,0
cosmos,Ignite-amountValue,Kraken #01-amountValue,0.676273147,0
cosmos,Ignite-amountValue,MEXC #01 (Deposit)-amountValue,-0.588467752,6.84E-228
cosmos,Ignite-amountValue,Upbit #10 (Validator)-amountValue,0.610614533,6.45E-250
cosmos,Ignite-amountValue,fee_collector-amountValue,0.528064469,9.78E-176
cosmos,Ignite-amountValue,not_bonded_tokens_pool-amountValue,0.560649277,1.56E-202
cosmos,Ignite-amountValue,Bitforex #01 (Deposit)-boxplot,0.658661828,3.05E-304
cosmos,Ignite-amountValue,DokiaCapital #02 (Validator)-boxplot,0.65423969,7.99E-299
cosmos,Ignite-amountValue,Ignite-boxplot,0.740133116,0
cosmos,Ignite-amountValue,Interchain Foundation #01-boxplot,0.590392601,9.73E-230
cosmos,Ignite-amountValue,Interchain Foundation #02-boxplot,0.685423987,0
cosmos,Ignite-amountValue,Kraken #01-boxplot,0.614101252,1.52E-253
cosmos,Ignite-amountValue,Upbit #11 (Staking)-boxplot,0.620186493,5.48E-260
cosmos,Ignite-amountValue,Upbit #12 (Staking)-boxplot,0.663861441,9.9109072629457e-311
cosmos,Ignite-amountValue,Upbit #13 (Staking)-boxplot,0.666446387,5.2638798096e-314
cosmos,Ignite-amountValue,Upbit #14 (Staking)-boxplot,0.645607118,1.66E-288
cosmos,Ignite-amountValue,Upbit #15 (Staking)-boxplot,0.673809858,2e-323
cosmos,Ignite-amountValue,Upbit #16 (Staking)-boxplot,0.676536798,0
cosmos,Ignite-amountValue,Upbit #17 (Staking)-boxplot,0.661879293,3.06E-308
cosmos,Ignite-amountValue,Upbit #18 (Staking)-boxplot,0.681425927,0
cosmos,Ignite-amountValue,Upbit #19 (Staking)-boxplot,0.66280368,0.00E+00
